2019 MidWest Strongest Unicorn,US,3690.csv
O.C. Open (Coach Mac Memorial),US,4699.csv
Conqueror Weightlifting Developmental Meet #3,US,4841.csv
National Youth Last Chance Qualifier,US,275.csv
Big D Developmental Open,US,1939.csv
MN State High School Weightlifting Championships,US,4869.csv
Connecticut Open,US,1911.csv
Team WNY Fall Classic,US,3860.csv
Summerfest 2018,US,3874.csv
Lock and Load Tune-up,US,249.csv
Battle Near the Border,US,1905.csv
2021 Middle GA Open,US,4896.csv
Winter OKC Invitational,US,3121.csv
4th Annual BlackBox College Station Weightlifting Classic,US,1736.csv
Senior Pacific Weightlifting Asscoiation Championship,US,1050.csv
Machine Shed Summer Slam,US,4128.csv
2018 Turkey Meet,US,3647.csv
Bushwood Classic,US,2559.csv
NorCal Weightlifting Meet,US,5236.csv
2018 Hawaii Open Weightlifting Championships,US,3653.csv
2022 Nike North American Open Series 1 Powered by Rogue,US,5222.csv
Cougar Classic,US,1044.csv
Double Barrel Weightlifting Classic,US,1722.csv
PBC Spring 2021 Max Out,US,4882.csv
West Michigan Muscle Last Chance Junior Qualifier,US,3135.csv
Hardcore Barbell Open,US,2203.csv
The Pursuit Weightlifting Open,US,4672.csv
2019 IWF Junior World Championships,US,4114.csv
Spring Meet CMWLC 2017,US,2565.csv
Bluegrass Barbell Open,US,1078.csv
Last chance youth meet,US,4100.csv
FRCF April Meet 2017,US,2571.csv
2016 Copperhead,US,2217.csv
2018 East Carolina Open,US,3109.csv
Freedom Finals 2020,US,4666.csv
2013 FRCF Fall Weightlifting Championships,US,705.csv
Out of Step Barbell Open 2,US,1291.csv
NX LEVEL,US,3486.csv
The 2018 Charm City Open,US,2940.csv
The Gainesville Barbell Classic,US,2798.csv
Donny Shankle Weightlifting Invitational,US,3492.csv
Puro Pesas,US,2954.csv
Shackle Island Weightlifting Showdown,US,1285.csv
Max's Gym Open 2013,US,711.csv
Riverside Open,US,739.csv
2017 Kirkwood Winter Challenge,US,2968.csv
2022 Baltimore Open,US,5034.csv
2018 TCA Fall Kick-Off Weightlifting Meet,US,3445.csv
AO Last Chance,US,2983.csv
USAW Total Control Open,US,1252.csv
Barbell Bash,US,1534.csv
2018 Spring Open,US,3323.csv
HBC Closed Meet,US,4458.csv
2018 NC State Championships,US,3337.csv
Nebraska State and Open Championships,US,2029.csv
Jingle Bars,US,1520.csv
Youth National Championship Prep,US,1246.csv
Halloween Horror Lift Off,US,5020.csv
Pacific Weightlifting Association Championships,US,3451.csv
Battle of Pearl Harbor WLM 2018,US,2997.csv
Onaga Blast Chance Junior & Open,US,922.csv
MVW Training Camp Comp,US,5008.csv
RecordBreakers 2017,US,2767.csv
2018 Fortius Halloween Open,US,3479.csv
Five Rings Weightlifting Winter Showdown,US,4316.csv
2021 Hudson Valley Open,US,4470.csv
Ames Open,US,2001.csv
Fall University Qualifier,US,1508.csv
Sasquatch Monster Mash,US,4464.csv
The Alabama Open,US,2015.csv
Hassle Free BBC American Record Breaker,US,2773.csv
AMP Training Fall Throwdown,US,4302.csv
Falcon strength Fall Lift,US,936.csv
Hawaii Open,US,671.csv
2022 Laker Liftoff Open,US,5183.csv
Spring Cleaning Open 4,US,3294.csv
Labor Day Lift off,US,117.csv
The Lab Gym Fall Open,US,1483.csv
Connecticut Open Weightlifting Championships,US,1497.csv
2015 Wilmington Open,US,103.csv
Spring Breaking Records,US,3280.csv
RVA Open 2022,US,5197.csv
Winter Slam Two,US,4289.csv
Columbus Day Open,US,665.csv
Lone Star Yourh Nationals Qualifier,US,895.csv
Indiana State Weightlifting Championship,US,881.csv
Iowa State and Iowa Open,US,659.csv
Dark Horse Weightlifting Open,US,5140.csv
Last Chance Youth Qualifier,US,1326.csv
Hawaii Open,US,1440.csv
2016 Max's Gym Open,US,2149.csv
Last Chance Masters,US,3257.csv
2020 Middle GA Open,US,4538.csv
Beyond Parallel Open,US,3243.csv
Bluegrass Barbell Winter Meet,US,1454.csv
Port City Barbell Memorial Day Open,US,1332.csv
2019 Texas State Weightlifting Championships,US,3525.csv
Industrial Strength Club Meet,US,5154.csv
"Cheshire, CT. Open, Junior+Master Weightlifting Competition",US,16.csv
3rd Annual Thunderdome Challenge,US,856.csv
2019 Youth Pan American Championships,US,4262.csv
2017 Michigan Weightlifting State Championships,US,2613.csv
Palmetto Invitational,US,2175.csv
HBC Nanny McCarthy Closed,US,4504.csv
NMU Junior and Open Qualifier,US,1468.csv
HDAC Fall Qual,US,2161.csv
The Miller Gym In-House Invite,US,4510.csv
2019 IWF World Championships,US,4276.csv
Viva Las Vegas,US,3519.csv
Labor Day Open 2017,US,2607.csv
HBC Annual Big Tamale Meet (Closed),US,5168.csv
Ohio Weightlifting Championships & Open,US,842.csv
The Liberty Games,US,1859.csv
Senior Trials @ National Junior Championships,US,1681.csv
The Eyes of March,US,315.csv
Memorial Day Weightlifting Classic,US,4921.csv
Little Falls High School Open,US,2388.csv
VBW Junior Last Chance Qualifier,US,3096.csv
Beast Mode QT,US,5381.csv
Onaga Christmas Open,US,3928.csv
Regional Developmental Championships,US,473.csv
Summer Classic,US,467.csv
2022 Stan Bailey Memorial,US,5395.csv
The Praelium,US,4935.csv
New England LWC Championships,US,3082.csv
6th Annual Chikarasport St. Patty's Day Open,US,301.csv
Intrepid Open,US,1695.csv
607 Spring Fling,US,1865.csv
California Classic,US,329.csv
Texas Barbell Spring Showdown,US,3914.csv
FTP-Team Florida February Fun,US,3900.csv
CANUSA JEKYLLHYDE SUMMER OPEN 2016,US,1871.csv
BARBELLS N SPRINKLES SUMMER OPEN,US,4909.csv
The Gainesville Barbell Winter Classic 2018,US,3055.csv
Storm Summer Slam,US,5424.csv
2014  La Coupe du Voyageur,US,1642.csv
American Masters,US,1124.csv
Bar Wars,US,5342.csv
2019 Southern Open,US,3733.csv
LSUS Spring Qualifier,US,5356.csv
"""I fudged up, guys"" classic",US,2439.csv
2019 Utah State Championships,US,3727.csv
Ohio State Championships,US,4048.csv
PPW/CFG Invitational,US,1130.csv
Chaos Christmas Classic,US,1656.csv
2018 TCA New Year's Weightlifting Meet,US,3041.csv
Cornerstone Weightlifting/Be.Love. Arlington Summer Classic,US,5430.csv
DoD New Year Classic,US,4706.csv
Back to the Basics Winter Meet,US,3069.csv
2017 Impervious Open,US,2377.csv
2022 Strong Summer Classic,US,5418.csv
2017 Hoboken Open Weightlifting Championships,US,2411.csv
Dallas Weightlifting Classic,US,4060.csv
17th Annual Matt Davis Memorial,US,1118.csv
North Dakota Weightlifting Open,US,498.csv
Nike 2017 National Under 25 Championship,US,2405.csv
Standard Strength Presents: Money in the Bank 2,US,4074.csv
2021 STRENGTH WORKS OPEN,US,4712.csv
Mash Mafia Strength Spectacular,US,2363.csv
2019-Tennessee State Championship,US,4075.csv
Nike 2017 American Open Series 2,US,2404.csv
North Dakota High School State Meet,US,499.csv
North Dakota High School Weightlifting State Championships,US,2362.csv
BlueWave Championship 2021,US,4713.csv
Bay State Games,US,5419.csv
BlackBox Championships (2018 TSQE),US,2376.csv
OBP Barbell de Mayo,US,3068.csv
Collins and Kilos,US,4707.csv
Auburn Winterlift,US,1119.csv
Deutsche Einzel - und Mannschafts-Meisterscharften de Masters im Gewichtheben,US,4061.csv
EAW WinterLift,US,2410.csv
Auburn Summer Lift,US,1131.csv
Black Box Open - Florida States Last Minute Qualifier,US,4049.csv
Mushtok Holiday Cup 18,US,3726.csv
OKC Winter Invitational,US,2438.csv
Rudy Sablo Memorial and Nationals Qualifier,US,5357.csv
Hot Hot Heat Weightlifting Meet,US,5431.csv
HBC Annual Tamale Meet,US,3040.csv
1st HoundWood Gym Pocket-Size Open,US,1657.csv
Youth PAC Camp Meet,US,1643.csv
Hudson Valley Regional Open,US,5425.csv
Kendall Junior Qualifier/Open,US,3054.csv
Lahainaluna Weightliftng developmental meet,US,3732.csv
DBC May In-House Meet,US,5343.csv
2013 Georgia District Games,US,1125.csv
518 Summer Showdown,US,3901.csv
Last Chance Mustang Meet,US,4908.csv
WarGames 2016:  The Battle for PRs,US,1870.csv
2015 Fortius Halloween Invitational,US,328.csv
Performance One Developmental Meet,US,1864.csv
ATP Weightlifting Open 1,US,3915.csv
2022 Texas Barbell Summer Classic,US,5394.csv
Auburn Summer Lift,US,466.csv
Mason-Dixon Open and Olympic Day Celebration,US,1694.csv
2015 SoCal Open,US,300.csv
Torque Barbell Invitational,US,3083.csv
2021 Big Blue Summer Slam,US,4934.csv
2018 Rocky Mountain State Games,US,3097.csv
Last chance meet 1,US,2389.csv
Last Chance Qualifier,US,4920.csv
SoCal Weightlifting House Meet,US,314.csv
2016 Trident Championships,US,1680.csv
Spring Training Invitational,US,1858.csv
Cookies and Kilos Fall Open,US,472.csv
Pennsylvania Powerfest 2019,US,3929.csv
Summertime in the LBwC & AO3 LCQ,US,4511.csv
Occam Open 2,US,2160.csv
White Rose Barbell Open,US,1469.csv
NFA National Qualifier,US,843.csv
Coffee Christmas Classic,US,5169.csv
2017 CHFP Youth & Junior Developmental Meet,US,2606.csv
BASA Rosedale Open,US,3518.csv
1st Annual Bodo Athletics Weightlifting Meet,US,4277.csv
Whitney April Lift Off,US,2612.csv
2019 Hawaii State Championships,US,4263.csv
Michigan Weightlifting Championships,US,857.csv
Nutmeg State Open,US,17.csv
2020 La Coupe du Voyageur Championships,US,4505.csv
University Nationals Last Chance Qualifier,US,2174.csv
DC Weightlifting Last Chance AO Qualifier,US,1455.csv
2018 Nor Cal Championships,US,3242.csv
2022 North Dakota High School State Championship,US,5155.csv
2018 Max's Gym Open,US,3524.csv
33rd Annual Spartman Open,US,1333.csv
Barbell Kings Classic,US,1327.csv
Team Florida Northeast Christmas Open powered by B3,US,5141.csv
2018 Capitol Egg Weightlifting Championships,US,3530.csv
Tampa Bay Postponed Classic 3,US,4539.csv
Last Chance National Univ/U23 Qualifier,US,3256.csv
King of Kilos and Queen of Kilos,US,2148.csv
Barbell Rodeo,US,1441.csv
East Valley Open II,US,658.csv
Hoosier Weightlifting Club Invitational,US,880.csv
Lock and Load 2012 Invitational,US,894.csv
VBC FALL CLASSIC,US,2809.csv
Out of Step Barbell Open #17,US,3281.csv
New Year's Open,US,102.csv
LiveFree Open,US,1496.csv
Iron Turkey Open,US,664.csv
November Club Meet,US,4288.csv
grand rapids qualifier,US,2821.csv
2017 Fortuis Halloween Open,US,2835.csv
2021 IWF World Championships,US,5182.csv
Labor Day Open,US,670.csv
Kansas State and Open Championships,US,1482.csv
Barbelld and Brews,US,116.csv
Team Chikara Developmental Meet #48,US,3295.csv
Kauai Weightlifting Open 2016,US,2014.csv
2020 MN LWC State Championships,US,4465.csv
Last Chance Junior Nationals Qualifier,US,937.csv
New Year Lift Off,US,4303.csv
Donny Shankle Weightlifting Competition,US,2772.csv
Elevate Open 2,US,4317.csv
Southside AO3 Qualifier,US,3478.csv
Industrious Fall Classic,US,2766.csv
Kiloween Classic,US,5009.csv
2013 Mo. Valley Chmpionships,US,923.csv
"""""The Jodi"""" Invitational",US,1509.csv
2016 University Games Qualifying Meet(closed for Gayle Hatch Members),US,2000.csv
2020 Virginia LWC Championship & Old Dominion Classic (To be Deleted),US,4471.csv
Mash Mafia Invitational,US,1521.csv
Capitol City Weightlifting   Championship,US,2028.csv
California State Games,US,3336.csv
Bravura Weightlifting Arnold Last Chance Qualifier,US,4459.csv
Battle of Normandy (D-Day) WLM 2018,US,2996.csv
Alpha 2.0 Grand Opening,US,3450.csv
Old Dominion Classic 2021,US,5021.csv
2014 Central Oregon Weightlifting Invitational,US,1247.csv
ECG Developmental Meet,US,1253.csv
2018 New Year Lift Off,US,2982.csv
Rep Max Performance Summer Weightlifting Classic,US,3444.csv
2021 AZ Weightlifting State Championships - Senior,US,5035.csv
Robert Murphy Memorial at the Sunshine State Games,US,3322.csv
End of the Year PR Meet,US,1535.csv
2017 West Chester Last Chance AO Qualifier,US,2969.csv
General Meng Yi Qualifier,US,738.csv
Fall Classic,US,710.csv
Takano Athletics Grand Opening,US,1284.csv
Colorado State Championships,US,2955.csv
DFC Barbell Autumn Open,US,3493.csv
Klash of the Kilos,US,2799.csv
2017 OSS-CMG Turkey Meet,US,2941.csv
607 Summer Open,US,3487.csv
Mayflower Invite,US,1290.csv
FWF State Championships,US,704.csv
2017 Bridgeport Barbell Club Classic,US,2570.csv
"SouthAmerican, IberoAmerican and Open Senior Championship",US,4101.csv
Bluegrass barbell classic,US,1079.csv
Jingle Bell Jerks,US,4667.csv
Tampa Bay Area Classic 5,US,3108.csv
Covert Barbell Winter Weightlifting Meet,US,2216.csv
Gym's House Open,US,4673.csv
Nashville Weightlifting fall open,US,2202.csv
Pittsburgh Spring Open Weightlifting Championships,US,2564.csv
Ohio Open,US,4115.csv
3rd Annual Midtown Classic,US,1045.csv
The John Davis Memorial 8,US,5223.csv
The Best of the West Weightlifting Championships,US,3652.csv
Atlantic States Open Weightlifting Championships,US,3134.csv
Team Florida Gainesville In-House Developmental meet,US,4883.csv
Ames Open,US,1723.csv
Iron Horse Last Chance Invitational,US,1737.csv
Super Saturday V,US,4897.csv
2022 Manuel Torneo XL In Memoriam,US,5237.csv
Juggernaut Summer Showdown,US,2558.csv
4th Annual Double Barrel Classic,US,3646.csv
Summer Slam- A Texas State Meet Qualifier,US,4129.csv
Redwood Empire Championship,US,1051.csv
Spring Break PR's,US,3875.csv
Arkitect Last Chance Qualifer,US,1904.csv
Pony Express,US,248.csv
Penn State Invitational,US,1910.csv
HoundWood Gym Pocket-Size Invitational  & Qualifier,US,4868.csv
Marian University Weightlifting Private Meet,US,3861.csv
2019 Iron Born Open,US,3691.csv
2019 IWF Youth World Championships,US,3849.csv
NM Games and New New Mexico Invitational,US,1086.csv
Out of Step Barbell Open 8,US,512.csv
Summer Slang 2016,US,1938.csv
2015 Youth Natinals Metro Qualifier,US,274.csv
2021 Georgia LWC Championships,US,4840.csv
2020 Online American Open Finals,US,4698.csv
Welcome To The Dragon's Den - DoD Spring Meet,US,4854.csv
Turkey Cup,US,260.csv
MDUSA Summer Open,US,506.csv
2012 South Texas Open,US,1092.csv
ASQW Jingle Brews Classic,US,3685.csv
7th Annual Athleo Open,US,4842.csv
2015 Youth Nationals Northern MN. Qualifier,US,276.csv
2015 Last Frontier Fall Open,US,510.csv
Bone & gold Invitational,US,1084.csv
38th Annual Spartan Open Weightlifting Championships,US,3693.csv
Team FL Jax Spring Open,US,2599.csv
Christmas Invitational,US,3687.csv
Texas State Championship,US,1090.csv
Raise the Bar,US,504.csv
Last Chance AO (closed),US,262.csv
ACBC Spring Cleaning,US,4856.csv
2016 LWC Championships,US,1906.csv
GET TO THA CHOPPA!!!!!!,US,3877.csv
Battle of Pearl Harbor Weightlifting Meet,US,538.csv
Last Chance U!,US,3863.csv
NOLA BARBELL CLUB SPRING OPEN,US,1912.csv
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet,US,1721.csv
Olympia Harvest Classic,US,2228.csv
Las Vegas Barbell In House Athletes Only Spring Meet,US,4881.csv
314 Barbell Winter Meet,US,3136.csv
Utah Barbell Winter Meet,US,4659.csv
RKU INVITATIONAL,US,3650.csv
2019 March Madness,US,3888.csv
Capital City Barbell Winter Classic,US,5221.csv
Tommy Kono Open 7,US,1047.csv
Nor Cal Open,US,1053.csv
Brooklyn Barbell Qualifier,US,3644.csv
High Desert Spring Classic 2022,US,5235.csv
Rescheduled 2020 Pan American Championships,US,4895.csv
Nike 2018 National University Championships,US,3122.csv
Impervious Open and Affiliate Challenge,US,1735.csv
HIBBC Barbell Rodeo,US,2214.csv
Rosedale Open 2021,US,4665.csv
FRCF Spring Weightlifting Meet 2015,US,289.csv
Last Chance for Youth Nats,US,4103.csv
1st Annual Tommy Kono Open,US,2572.csv
Dog Days Open 2019,US,4117.csv
Heartbreaker Qualifier,US,3678.csv
The Jack Hughes Memorial Meet,US,2566.csv
"The Justin Thacker Memorial: Weightlifting, Powerlifting & Super Total for Mental Health & Suicide Awareness",US,5209.csv
The Palm Beach Open,US,1709.csv
Turkey Classic,US,2200.csv
Spooktacular,US,4671.csv
AO III Qualifier Invitational,US,3491.csv
The Palm Beach Open,US,2957.csv
Pittsburg Spring Club Meet,US,1286.csv
2013 Hookgrip Open,US,712.csv
2020 Kansas State and Open Championship,US,4498.csv
2013 Copperhead Weightlifting Championships & American Open Qualifier,US,706.csv
PPW Open,US,1292.csv
Southern Utah's Last Chance Qualifier for AO3,US,3485.csv
2018 Impervious Weightlifting Club Open,US,2943.csv
Wounded Warrior Winter Open,US,909.csv
2014 Texas State Championships,US,1245.csv
AWC In House Comp,US,5023.csv
The Dichael Mavis Invitational,US,3452.csv
Battle of Iwo Jima WLM 2018,US,2994.csv
Mid April Max Out,US,3334.csv
Big D Invitational,US,1523.csv
Oklahoma American Open Qualifier,US,1537.csv
Occam Back Alley Rumble III,US,3320.csv
2021 U15/U17 Pan-American Championships,US,5037.csv
210 Weightlifting Last Chance State Qualifier,US,2758.csv
Impact Performance Open,US,3446.csv
Mid Winter Meet,US,4329.csv
The Iron Game Open,US,2980.csv
First of the Year,US,1251.csv
Minnesota Shwopen Meet,US,2770.csv
2020 Barbell Control (TCA) New Year's Weightlifting Meet,US,4301.csv
The Lab Gym Fall Open World,US,935.csv
The Nerve-Ending Mushtok Open,US,1279.csv
Team Florida Gainesville In-house qualifier,US,4467.csv
Last Chance U!,US,3308.csv
CONROE MCNUTT CLASSIC,US,2016.csv
SAS Memorial Meet 2020,US,4473.csv
Robert Murphy Memorial / Fl LWC 14 State Cup,US,2002.csv
Summertime and the lifting is easy,US,2764.csv
Nike 2020 National Under 25 Championships,US,4315.csv
DBC In-House Meet (Q1),US,5194.csv
2017 Max's Gym Open,US,2823.csv
Aloha State Games,US,666.csv
The Ginny Robinson Memorial  Breast Cancer Awareness Weightlifting Competition,US,1494.csv
The Unrivaled Classic,US,100.csv
Kentucky Lake Strength Classic,US,3283.csv
Last Chance for Universities,US,3297.csv
Florida State Championships,US,2189.csv
Battle of Mint Hill Strongest,US,114.csv
Onaga Blast Chance,US,1480.csv
Honey Badger Invitational,US,672.csv
Prior Lake High School Meet,US,5180.csv
Occoquan Bay Barbell Open,US,2837.csv
Hoosier Weightlifting Warehouse Classic,US,882.csv
Shamrocks & Snatches,US,128.csv
2013 Lock and Load Weightlifting Championships,US,896.csv
Virginia State Championships and Open,US,1331.csv
Fort Myers Fall Classic,US,4249.csv
Vaughn Weightlifting Arlington Open,US,3526.csv
Meet 101,US,2638.csv
2021 Junior Pan American Games,US,5157.csv
Team WNY New Facility Test Run,US,3240.csv
Dumbarton Invitational,US,1457.csv
2014 Gem State Weightlifting Championships,US,1443.csv
2018 Wisconsin LWC State Championship,US,3254.csv
Park Ave Club Meet,US,3532.csv
2022 AUSTIN CITY WEIGHTLIFTING ♥ CUPID  QUALIFIER,US,5143.csv
Central New York Open,US,29.csv
2014 Bull City Barbell Open,US,1325.csv
The Deuce,US,869.csv
2019 Cup of Blue Swords,US,4275.csv
2017 Philadelphia State Championships,US,2604.csv
Onaga Christmas Open,US,699.csv
Rubber City Qualifier,US,841.csv
Out of Step Barbell Open #11 - Last Chance AO Qualifier!,US,2162.csv
Irish Intervarsities,US,4513.csv
The 2017 Lehigh Valley Open,US,2176.csv
Two Team Challenge,US,3268.csv
Minnesota High School State Championship,US,4507.csv
"Connecticut Open, Junior, Master WL Championships",US,15.csv
2014 Russ Knipp Weightlifting Championships,US,1319.csv
32nd Spartan Open,US,855.csv
Visalia Fall Lift-Off,US,4261.csv
The Big Dog Lift Off,US,2610.csv
2021 Howard Cohen American Masters,US,4936.csv
Bay State Games,US,3081.csv
2015 Chikara Invitational,US,302.csv
2016 MO Valley Championships,US,1696.csv
End of School Celebration,US,464.csv
